chrom	start	end	sample1	sample2
chr8	180296623	180300733	NC350:0	
chr8	180300734	180303824	NC350:0	
chr8	180303825	180306912	NC350:0	
chr8	180306913	180326236	NC350:0	
chr8	180326237	180330684	NC350:0	
chr8	180330685	180339815	NC350:0	
chr8	180339816	180343156	NC350:0	
chr8	180343157	180353112	NC350:0	
chr8	180353113	180355222	NC350:0	
chr8	180355223	180359152	NC350:0	
chr8	180359153	180362216	NC350:0	
chr8	180362217	180363272	NC350:0	
chr8	180363273	180367149	NC350:0	
chr8	180367150	180373551	NC350:0	
chr8	180373552	180378262	NC350:0	
chr8	180378263	180411650	NC350:0	
chr8	180411651	180415190	NC350:0	
chr8	180415191	180417561	NC350:0	
chr8	180417562	180422103	NC350:0	
chr8	180422104	180426448	NC350:0	
chr8	180426449	180428602	NC350:0	
chr8	180428603	180430822	NC350:0	
chr8	180430823	180436487	NC350:0	
chr8	180436488	180436989	NC350:0	
chr8	180436990	180444202	NC350:0	
chr8	180444203	180466862	NC350:0	
chr8	180466863	180470392	NC350:0	
chr8	180470393	180554470	NC350:0	
chr8	180554471	180555788	NC350:0	
chr8	180555789	180644238	NC350:0	
chr8	180644239	180650311	NC350:0	
chr8	180650312	180707212	NC350:0	
chr8	180707213	180715133	NC350:0	
chr8	180715134	180718138	NC350:0	
chr8	180718139	180741785	NC350:0	
chr8	180741786	180746411	NC350:0	
chr8	180746412	180749717	NC350:0	
chr8	180749718	180752312	NC350:0	
chr8	180752313	180763806	NC350:0	
chr8	180763807	180768003	NC350:0	
chr8	180768004	180769458	NC350:0	
chr8	180769459	180776484	NC350:0	
chr8	180776485	180777538	NC350:0	
chr8	180777539	180779502	NC350:0	
chr8	180779503	180780418	NC350:0	
chr8	180780419	180784368	NC350:0	
chr8	180784369	180787991	NC350:0	
chr8	180787992	180790147	NC350:0	
chr8	180790148	180791921	NC350:0	
chr8	180791922	180798821	NC350:0	
chr8	180798822	180800568	NC350:0	
chr8	180800569	180816722	NC350:0	
chr8	180816723	180821857	NC350:0	
chr8	180821858	180823721	NC350:0	
chr8	180823722	180834031	NC350:0	
chr8	180834032	180836382	NC350:0	
chr8	180836383	180873351	NC350:0	
chr8	180873352	180875896	NC350:0	
chr8	180875897	180877327	NC350:0	
chr8	180877328	180897585	NC350:0	
chr8	180897586	180904317	NC350:0	
chr8	180904318	180917794	NC350:0	
chr8	180917795	180924468	NC350:0	
chr8	180924469	180928005	NC350:0	
chr8	180928006	180936221	NC350:0	
chr8	180936222	181011188	NC350:0	
chr8	181011189	181038750	NC350:0	
chr8	181038751	181044907	NC350:0	
chr8	181044908	181105630	NC350:0	
chr8	181105631	181107537	NC350:0	
chr8	181107538	181110862	NC350:0	
chr8	181110863	181125166	NC350:0	
chr8	181125167	181176267	NC350:0	
chr8	181176268	181183757	NC350:0	
chr8	181183758	181273009	NC350:0	
chr8	181273010	181275802	NC350:0	
chr8	181275803	181284357	NC350:0	
chr8	181284358	181286012	NC350:0	
chr8	181286013	181289007	NC350:0	
chr8	181289008	181297343	NC350:0	
chr8	181297344	181400282	NC350:0	
chr8	181400283	181431073	NC350:0	
chr8	181431074	181469180	NC350:0	
chr8	181469181	181474171	NC350:0	
chr8	181474172	181572328	NC350:0	
chr8	181572329	181578695	NC350:0	
chr8	181578696	181580162	NC350:0	
chr8	181580163	181586334	NC350:0	
chr8	181586335	181604108	NC350:0	
chr8	181604109	181606822	NC350:0	
chr8	181606823	181676378	NC350:0	
chr8	181676379	181678791	NC350:0	
chr8	181678792	181684772	NC350:0	
chr8	181684773	181687404	NC350:0	
chr8	181687405	181687923	NC350:0	
chr8	181687924	181691257	NC350:0	
chr8	181691258	181724490	NC350:0	
chr8	181724491	181730940	NC350:0	
chr8	181730941	181769085	NC350:0	
chr8	181769086	181771905	NC350:0	
chr8	181771906	181807573	NC350:0	
chr8	181807574	181809658	NC350:0	
chr8	181809659	181857914	NC350:0	
chr8	181857915	181860033	NC350:0	
chr8	181860034	181875386	NC350:0	
chr8	181875387	181881702	NC350:0	
chr8	181881703	181882681	NC350:0	
chr8	181882682	181921204	NC350:0	
chr8	181921205	181970786	NC350:0	
chr8	181970787	181972095	NC350:0	
chr8	181972096	181977699	NC350:0	
chr8	181977700	181981528	NC350:0	
chr8	181981529	182032251	NC350:0	
chr8	182032252	182034879	NC350:0	
chr8	182034880	182064238	NC350:0	
chr8	182064239	182067099	NC350:0	
chr8	182067100	182117350	NC350:0	
chr8	182117351	182119948	NC350:0	
chr8	182119949	182145220	NC350:0	
chr8	182145221	182150861	NC350:0	
chr8	182150862	182160194	NC350:0	
chr8	182160195	182209223	NC350:0	
chr8	182209224	182210654	NC350:0	
chr8	182210655	182218060	NC350:0	
chr8	182218061	182227771	NC350:0	
chr8	182227772	182234894	NC350:0	
chr8	182234895	182258399	NC350:0	
chr8	182258400	182262912	NC350:0	
chr8	182262913	182411202	NC350:0	
chr9	1	1676828	B73:0	
chr9	1676829	1679499	B73:0	
chr9	1679500	1684824	B73:0	
chr9	1684825	1686202	B73:0	
chr9	1686203	1792923	B73:0	
chr9	1792924	1801874	B73:0	
chr9	1801875	1839145	B73:0	
chr9	1839146	1841359	B73:0	
chr9	1841360	1847860	B73:0	
chr9	1847861	1849679	B73:0	
chr9	1849680	1912966	B73:0	
chr9	1912967	1914540	B73:0	
chr9	1914541	1942970	B73:0	
chr9	1942971	1951227	B73:0	
chr9	1951228	2055272	B73:0	
chr9	2055273	2059512	B73:0	
chr9	2059513	2073243	B73:0	
chr9	2073244	2204662	B73:0	
chr9	2204663	2206786	B73:0	
chr9	2206787	2217093	B73:0	
chr9	2217094	2222083	B73:0	
chr9	2222084	2327806	B73:0	
chr9	2327807	2329779	B73:0	
chr9	2329780	2373543	B73:0	
chr9	2373544	2378280	B73:0	
chr9	2378281	2379013	B73:0	
chr9	2379014	2385212	B73:0	
chr9	2385213	2386795	B73:0	
chr9	2386796	2402259	B73:0	
chr9	2402260	2406364	B73:0	
chr9	2406365	2476916	B73:0	
chr9	2476917	2481759	B73:0	
chr9	2481760	2506675	B73:0	
chr9	2506676	2518018	B73:0	
chr9	2518019	2612675	B73:0	
chr9	2612676	2621399	B73:0	
chr9	2621400	2705379	B73:0	
chr9	2705380	2709281	B73:0	
chr9	2709282	2739864	B73:0	
chr9	2739865	2744851	B73:0	
chr9	2744852	2750036	B73:0	
chr9	2750037	2760059	B73:0	
chr9	2760060	2841166	B73:0	
chr9	2841167	2846543	B73:0	
chr9	2846544	2873324	B73:0	
chr9	2873325	2874650	B73:0	
chr9	2874651	2880200	B73:0	
chr9	2880201	2881764	B73:0	
chr9	2881765	2935986	B73:0	
chr9	2935987	2938904	B73:0	
chr9	2938905	2945749	B73:0	
chr9	2945750	2948385	B73:0	
chr9	2948386	2957261	B73:0	
chr9	2957262	2968695	B73:0	
chr9	2968696	3041230	B73:0	
chr9	3041231	3055051	B73:0	
chr9	3055052	3142963	B73:0	
chr9	3142964	3161956	B73:0	
chr9	3161957	3252330	B73:0	
chr9	3252331	3264256	B73:0	
chr9	3264257	3301502	B73:0	
chr9	3301503	3306718	B73:0	
chr9	3306719	3414145	B73:0	
chr9	3414146	3417064	B73:0	
chr9	3417065	3479033	B73:0	
chr9	3479034	3482052	B73:0	
chr9	3482053	3539426	B73:0	
chr9	3539427	3542469	B73:0	
chr9	3542470	3558229	B73:0	
chr9	3558230	3568448	B73:0	
chr9	3568449	3632545	B73:0	
chr9	3632546	3636386	B73:0	
chr9	3636387	3643705	B73:0	
chr9	3643706	3646567	B73:0	
chr9	3646568	3648375	B73:0	
chr9	3648376	3650044	B73:0	
chr9	3650045	3678095	B73:0	
chr9	3678096	3680490	B73:0	
chr9	3680491	3694308	B73:0	
chr9	3694309	3697328	B73:0	
chr9	3697329	3760381	B73:0	
chr9	3760382	3767840	B73:0	
chr9	3767841	3770352	B73:0	
chr9	3770353	3820690	B73:0	
chr9	3820691	3823094	B73:0	
chr9	3823095	3899804	B73:0	
chr9	3899805	3902089	B73:0	
chr9	3902090	3909599	B73:0	
chr9	3909600	3914468	B73:0	
chr9	3914469	3917777	B73:0	
chr9	3917778	3957278	B73:0	
chr9	3957279	3960204	B73:0	
chr9	3960205	4039038	B73:0	
chr9	4039039	4041743	B73:0	
chr9	4041744	4107175	B73:0	
chr9	4107176	4111799	B73:0	
chr9	4111800	4211863	B73:0	
chr9	4211864	4213403	B73:0	
chr9	4213404	4220375	B73:0	
chr9	4220376	4252214	B73:0	
chr9	4252215	4256217	B73:0	
chr9	4256218	4371753	B73:0	
chr9	4371754	4374405	B73:0	
chr9	4374406	4376121	B73:0	
chr9	4376122	4377798	B73:0	
chr9	4377799	4383275	B73:0	
chr9	4383276	4385313	B73:0	
chr9	4385314	4429152	B73:0	
chr9	4429153	4431491	B73:0	
chr9	4431492	4473116	B73:0	
chr9	4473117	4490748	B73:0	
chr9	4490749	4520611	B73:0	
chr9	4520612	4540728	B73:0	
chr9	4540729	4574497	B73:0	
chr9	4574498	4577401	B73:0	
chr9	4577402	4618603	B73:0	
chr9	4618604	4620659	B73:0	
chr9	4620660	4640768	B73:0	
chr9	4640769	4644657	B73:0	
chr9	4644658	4683590	B73:0	
chr9	4683591	4691628	B73:0	
chr9	4691629	4760173	B73:0	
chr9	4760174	4766627	B73:0	
chr9	4766628	4818881	B73:0	
chr9	4818882	4820260	B73:0	
chr9	4820261	4871525	B73:0	
chr9	4871526	4872923	B73:0	
chr9	4872924	4992007	B73:0	
chr9	4992008	4996201	B73:0	
chr9	4996202	5144009	B73:0	
chr9	5144010	5149273	B73:0	
chr9	5149274	5184992	B73:0	
chr9	5184993	5200084	B73:0	
chr9	5200085	5215899	B73:0	
chr9	5215900	5226748	B73:0	
chr9	5226749	5298087	B73:0	
chr9	5298088	5300157	B73:0	
chr9	5300158	5574386	B73:0	
chr9	5574387	5575927	B73:0	
chr9	5575928	5578826	B73:0	
chr9	5578827	5590545	B73:0	
chr9	5590546	5594972	B73:0	
chr9	5594973	5596426	B73:0	
chr9	5596427	5598442	B73:0	
chr9	5598443	5599627	B73:0	
chr9	5599628	5602322	B73:0	
chr9	5602323	5621673	B73:0	
chr9	5621674	5630961	B73:0	
chr9	5630962	5689541	B73:0	
chr9	5689542	5690789	B73:0	
chr9	5690790	5692670	B73:0	
chr9	5692671	5695948	B73:0	
chr9	5695949	5792447	B73:0	
chr9	5792448	5797340	B73:0	
chr9	5797341	5952437	B73:0	
chr9	5952438	5956907	B73:0	
chr9	5956908	6033916	B73:0	
chr9	6033917	6035795	B73:0	
chr9	6035796	6135633	B73:0	
chr9	6135634	6145221	B73:0	
chr9	6145222	6146269	B73:0	
chr9	6146270	6149518	B73:0	
chr9	6149519	6160483	B73:0	
chr9	6160484	6161936	B73:0	
chr9	6161937	6173029	B73:0	
chr9	6173030	6300971	B73:0	
chr9	6300972	6305947	B73:0	
chr9	6305948	6308566	B73:0	
chr9	6308567	6309364	B73:0	
chr9	6309365	6311252	B73:0	
chr9	6311253	6314344	B73:0	
chr9	6314345	6384577	B73:0	
chr9	6384578	6391361	B73:0	
chr9	6391362	6392976	B73:0	
chr9	6392977	6394557	B73:0	
chr9	6394558	6603080	B73:0	
chr9	6603081	6606790	B73:0	
chr9	6606791	6638025	B73:0	
chr9	6638026	6641475	B73:0	
chr9	6641476	6665661	B73:0	
chr9	6665662	6669894	B73:0	
chr9	6669895	6724598	B73:0	
chr9	6724599	6738560	B73:0	
chr9	6738561	6747246	B73:0	
chr9	6747247	6759133	B73:0	
chr9	6759134	6759920	B73:0	
chr9	6759921	6763459	B73:0	
chr9	6763460	6773631	B73:0	
chr9	6773632	6776355	B73:0	
chr9	6776356	6789011	B73:0	
chr9	6789012	6795159	B73:0	
chr9	6795160	6796800	B73:0	
chr9	6796801	6798691	B73:0	
chr9	6798692	6918622	B73:0	
chr9	6918623	6922688	B73:0	
chr9	6922689	6980606	B73:0	
chr9	6980607	6984585	B73:0	
chr9	6984586	7013807	B73:0	
chr9	7013808	7018246	B73:0	
chr9	7018247	7220886	B73:0	
chr9	7220887	7224171	B73:0	
chr9	7224172	7259086	B73:0	
chr9	7259087	7260709	B73:0	
chr9	7260710	7308442	B73:0	
chr9	7308443	7312857	B73:0	
chr9	7312858	7355058	B73:0	
chr9	7355059	7369268	B73:0	
chr9	7369269	7370996	B73:0	
chr9	7370997	7454129	B73:0	
chr9	7454130	7469583	B73:0	
chr9	7469584	7473424	B73:0	
chr9	7473425	7530610	B73:0	
chr9	7530611	7532903	B73:0	
chr9	7532904	7543723	B73:0	
chr9	7543724	7545237	B73:0	
chr9	7545238	7573731	B73:0	
chr9	7573732	7579188	B73:0	
chr9	7579189	7609613	B73:0	
chr9	7609614	7611914	B73:0	
chr9	7611915	7616713	B73:0	
chr9	7616714	7623181	B73:0	
chr9	7623182	7683731	B73:0	
chr9	7683732	7685022	B73:0	
chr9	7685023	7685835	B73:0	
chr9	7685836	7687327	B73:0	
chr9	7687328	7798974	B73:0	
chr9	7798975	7801171	B73:0	
chr9	7801172	7885538	B73:0	
chr9	7885539	7889614	B73:0	
chr9	7889615	7984487	B73:0	
chr9	7984488	7990649	B73:0	
chr9	7990650	8037282	B73:0	
chr9	8037283	8038977	B73:0	
chr9	8038978	8113817	B73:0	
chr9	8113818	8115293	B73:0	
chr9	8115294	8156507	B73:0	
chr9	8156508	8166338	B73:0	
chr9	8166339	8225390	B73:0	
chr9	8225391	8226793	B73:0	
chr9	8226794	8273479	B73:0	
chr9	8273480	8276884	B73:0	
chr9	8276885	8354257	B73:0	
chr9	8354258	8355819	B73:0	
chr9	8355820	8359559	B73:0	
chr9	8359560	8371152	B73:0	
chr9	8371153	8426543	B73:0	
chr9	8426544	8432076	B73:0	
chr9	8432077	8435785	B73:0	
chr9	8435786	8460681	B73:0	
chr9	8460682	8514921	B73:0	
chr9	8514922	8517606	B73:0	
chr9	8517607	8518959	B73:0	
chr9	8518960	8523679	B73:0	
chr9	8523680	8525215	B73:0	
chr9	8525216	8536155	B73:0	
chr9	8536156	8537760	B73:0	
chr9	8537761	8556371	B73:0	
chr9	8556372	8559069	B73:0	
chr9	8559070	8559896	B73:0	
chr9	8559897	8568538	B73:0	
chr9	8568539	8590707	B73:0	
chr9	8590708	8593386	B73:0	
chr9	8593387	8656655	B73:0	
chr9	8656656	8661117	B73:0	
chr9	8661118	8832199	B73:0	
chr9	8832200	8838571	B73:0	
chr9	8838572	8846591	B73:0	
chr9	8846592	8868710	B73:0	
chr9	8868711	8873130	B73:0	
chr9	8873131	8881928	B73:0	
chr9	8881929	8884442	B73:0	
chr9	8884443	8907387	B73:0	
chr9	8907388	8917267	B73:0	
chr9	8917268	8919130	B73:0	
chr9	8919131	8958803	B73:0	
chr9	8958804	8962965	B73:0	
chr9	8962966	8970656	B73:0	
chr9	8970657	8972496	B73:0	
chr9	8972497	9018041	B73:0	
chr9	9018042	9020026	B73:0	
chr9	9020027	9116163	B73:0	
chr9	9116164	9118818	B73:0	
chr9	9118819	9121615	B73:0	
chr9	9121616	9123161	B73:0	
chr9	9123162	9207807	B73:0	
chr9	9207808	9213629	B73:0	
chr9	9213630	9217358	JRIAL3E:0	
chr9	9217359	9219035	JRIAL3E:0	
chr9	9219036	9249771	JRIAL3E:0	
chr9	9249772	9256633	JRIAL3E:0	
chr9	9256634	9277170	JRIAL3E:0	
chr9	9277171	9280491	JRIAL3E:0	
chr9	9280492	9374140	JRIAL3E:0	
chr9	9374141	9378474	JRIAL3E:0	
chr9	9378475	9381000	JRIAL3E:0	
chr9	9381001	9382085	JRIAL3E:0	
chr9	9382086	9386100	JRIAL3E:0	
chr9	9386101	9389110	JRIAL3E:0	
chr9	9389111	9401867	JRIAL3E:0	
chr9	9401868	9405030	JRIAL3E:0	
chr9	9405031	9424712	JRIAL3E:0	
chr9	9424713	9428060	JRIAL3E:0	
chr9	9428061	9472924	JRIAL3E:0	
chr9	9472925	9484308	JRIAL3E:0	
chr9	9484309	9612868	JRIAL3E:0	
chr9	9612869	9615799	JRIAL3E:0	
chr9	9615800	9661878	JRIAL3E:0	
chr9	9661879	9665148	JRIAL3E:0	
chr9	9665149	9675180	JRIAL3E:0	
chr9	9675181	9694283	JRIAL3E:0	
chr9	9694284	9699450	JRIAL3E:0	
chr9	9699451	9744806	JRIAL3E:0	
chr9	9744807	9746151	JRIAL3E:0	
chr9	9746152	9751353	JRIAL3E:0	
chr9	9751354	9753872	JRIAL3E:0	
chr9	9753873	9766892	JRIAL3E:0	
chr9	9766893	9769998	JRIAL3E:0	
chr9	9769999	9796212	JRIAL3E:0	
chr9	9796213	9806200	JRIAL3E:0	
chr9	9806201	9808781	JRIAL3E:0	
chr9	9808782	9867216	JRIAL3E:0	
chr9	9867217	9871794	JRIAL3E:0	
chr9	9871795	9950878	JRIAL3E:0	
chr9	9950879	9957846	JRIAL3E:0	
chr9	9957847	9991246	JRIAL3E:0	
chr9	9991247	9992831	JRIAL3E:0	
chr9	9992832	10003125	JRIAL3E:0	
chr9	10003126	10005695	JRIAL3E:0	
chr9	10005696	10006801	JRIAL3E:0	
chr9	10006802	10009539	JRIAL3E:0	
chr9	10009540	10089473	JRIAL3E:0	
chr9	10089474	10091940	B73:0	
chr9	10091941	10106711	B73:0	
chr9	10106712	10122557	B73:0	
chr9	10122558	10123456	B73:0	
chr9	10123457	10125591	B73:0	
chr9	10125592	10126767	B73:0	
chr9	10126768	10132468	B73:0	
chr9	10132469	10291205	B73:0	
chr9	10291206	10306581	B73:0	
chr9	10306582	10318742	B73:0	
chr9	10318743	10324013	B73:0	
chr9	10324014	10495878	B73:0	
chr9	10495879	10497199	B73:0	
chr9	10497200	10685467	B73:0	
chr9	10685468	10691798	B73:0	
chr9	10691799	10734231	B73:0	
chr9	10734232	10735800	B73:0	
chr9	10735801	10761523	B73:0	
chr9	10761524	10775486	B73:0	
chr9	10775487	10782087	B73:0	
chr9	10782088	10889818	B73:0	
chr9	10889819	10901289	B73:0	
chr9	10901290	10905256	B73:0	
chr9	10905257	10906675	B73:0	
chr9	10906676	10969840	B73:0	
chr9	10969841	10971882	B73:0	
chr9	10971883	10985859	B73:0	
chr9	10985860	10997121	B73:0	
chr9	10997122	10998483	B73:0	
chr9	10998484	11001460	B73:0	
chr9	11001461	11095266	B73:0	
chr9	11095267	11099935	B73:0	
chr9	11099936	11116565	B73:0	
chr9	11116566	11118878	B73:0	
chr9	11118879	11188451	B73:0	
chr9	11188452	11191501	B73:0	
chr9	11191502	11277441	B73:0	
chr9	11277442	11281406	B73:0	
chr9	11281407	11294905	B73:0	
chr9	11294906	11296469	B73:0	
chr9	11296470	11323927	B73:0	
chr9	11323928	11329682	B73:0	
chr9	11329683	11365759	B73:0	
chr9	11365760	11372286	B73:0	
chr9	11372287	11413335	B73:0	
chr9	11413336	11415074	B73:0	
chr9	11415075	11416047	B73:0	
chr9	11416048	11418697	B73:0	
chr9	11418698	11430427	B73:0	
chr9	11430428	11444879	B73:0	
chr9	11444880	11459192	B73:0	
chr9	11459193	11462735	B73:0	
chr9	11462736	11463997	B73:0	
chr9	11463998	11467092	B73:0	
chr9	11467093	11658924	B73:0	
chr9	11658925	11661960	B73:0	
chr9	11661961	11665350	B73:0	
chr9	11665351	11681719	B73:0	
chr9	11681720	11686626	B73:0	
chr9	11686627	11707627	B73:0	
chr9	11707628	11793896	B73:0	
chr9	11793897	11795397	B73:0	
chr9	11795398	11811071	B73:0	
chr9	11811072	11947007	B73:0	
chr9	11947008	11949328	B73:0	
chr9	11949329	12113773	B73:0	
chr9	12113774	12115277	B73:0	
chr9	12115278	12135764	B73:0	
chr9	12135765	12139243	B73:0	
chr9	12139244	12167824	B73:0	
chr9	12167825	12174146	B73:0	
chr9	12174147	12202260	B73:0	
chr9	12202261	12230591	B73:0	
chr9	12230592	12271034	B73:0	
chr9	12271035	12272394	B73:0	
chr9	12272395	12391963	B73:0	
chr9	12391964	12400964	B73:0	
chr9	12400965	12403078	B73:0	
chr9	12403079	12404939	B73:0	
chr9	12404940	12408588	B73:0	
chr9	12408589	12414624	B73:0	
chr9	12414625	12447747	B73:0	
chr9	12447748	12460796	B73:0	
chr9	12460797	12550047	B73:0	
chr9	12550048	12555493	B73:0	
chr9	12555494	12561984	B73:0	
chr9	12561985	12566716	B73:0	
chr9	12566717	12571259	B73:0	
chr9	12571260	12582735	B73:0	
chr9	12582736	12589878	B73:0	
chr9	12589879	12595120	B73:0	
chr9	12595121	12597684	B73:0	
chr9	12597685	12599571	B73:0	
chr9	12599572	12602149	B73:0	
chr9	12602150	12663687	B73:0	
chr9	12663688	12667131	B73:0	
chr9	12667132	12713793	B73:0	
chr9	12713794	12716372	B73:0	
chr9	12716373	12763104	B73:0	
chr9	12763105	12765802	B73:0	
chr9	12765803	12770436	B73:0	
chr9	12770437	12773549	B73:0	
chr9	12773550	12789274	B73:0	
chr9	12789275	12800401	B73:0	
chr9	12800402	12837507	B73:0	
chr9	12837508	12844499	B73:0	
chr9	12844500	12849226	B73:0	
chr9	12849227	12872773	B73:0	
chr9	12872774	12876469	B73:0	
chr9	12876470	12902673	B73:0	
chr9	12902674	12909121	B73:0	
chr9	12909122	12921253	B73:0	
chr9	12921254	12924290	B73:0	
chr9	12924291	12969204	B73:0	
chr9	12969205	12973176	B73:0	
chr9	12973177	13046376	B73:0	
chr9	13046377	13051690	B73:0	
chr9	13051691	13054339	B73:0	
chr9	13054340	13059609	B73:0	
chr9	13059610	13074749	B73:0	
chr9	13074750	13077462	B73:0	
chr9	13077463	13082127	B73:0	
chr9	13082128	13084538	B73:0	
chr9	13084539	13086532	B73:0	
chr9	13086533	13088856	B73:0	
chr9	13088857	13094600	B73:0	
chr9	13094601	13119745	B73:0	
chr9	13119746	13122707	B73:0	
chr9	13122708	13126828	B73:0	
chr9	13126829	13252110	B73:0	
chr9	13252111	13256577	B73:0	
chr9	13256578	13263475	B73:0	
chr9	13263476	13314862	B73:0	
chr9	13314863	13316786	B73:0	
chr9	13316787	13372607	B73:0	
chr9	13372608	13376194	B73:0	
chr9	13376195	13377777	B73:0	
chr9	13377778	13380007	B73:0	
chr9	13380008	13439427	B73:0	
chr9	13439428	13441542	B73:0	
chr9	13441543	13456117	B73:0	
chr9	13456118	13463856	B73:0	
chr9	13463857	13629988	B73:0	
chr9	13629989	13631320	B73:0	
chr9	13631321	13648121	B73:0	
chr9	13648122	13652234	B73:0	
chr9	13652235	13657407	B73:0	
chr9	13657408	13683362	B73:0	
chr9	13683363	13686727	B73:0	
chr9	13686728	13688837	B73:0	
chr9	13688838	13691906	B73:0	
chr9	13691907	13694685	B73:0	
chr9	13694686	13704304	B73:0	
chr9	13704305	13727147	B73:0	
chr9	13727148	13783632	B73:0	
chr9	13783633	13788401	B73:0	
chr9	13788402	13938255	B73:0	
chr9	13938256	13944287	B73:0	
chr9	13944288	13953898	B73:0	
chr9	13953899	13970887	B73:0	
chr9	13970888	13975516	B73:0	
chr9	13975517	13989219	B73:0	
chr9	13989220	13990690	B73:0	
chr9	13990691	13991538	B73:0	
chr9	13991539	13996099	B73:0	
chr9	13996100	14090578	B73:0	
chr9	14090579	14096807	B73:0	
chr9	14096808	14149353	B73:0	
chr9	14149354	14151867	B73:0	
chr9	14151868	14152971	B73:0	
chr9	14152972	14155742	B73:0	
chr9	14155743	14272185	B73:0	
chr9	14272186	14279815	B73:0	
chr9	14279816	14281334	B73:0	
chr9	14281335	14321096	B73:0	
chr9	14321097	14334918	B73:0	
chr9	14334919	14340733	B73:0	
chr9	14340734	14391861	B73:0	
chr9	14391862	14395777	B73:0	
chr9	14395778	14403404	B73:0	
chr9	14403405	14461414	B73:0	
chr9	14461415	14473424	B73:0	
chr9	14473425	14583989	B73:0	
chr9	14583990	14595796	B73:0	
chr9	14595797	14599088	B73:0	
chr9	14599089	14602298	B73:0	
chr9	14602299	14771225	B73:0	
chr9	14771226	14774547	B73:0	
chr9	14774548	14780984	B73:0	
chr9	14780985	14784299	B73:0	
chr9	14784300	14786724	B73:0	
chr9	14786725	14989289	B73:0	
chr9	14989290	14994069	B73:0	
chr9	14994070	14999840	B73:0	
chr9	14999841	15005870	B73:0	
chr9	15005871	15031587	B73:0	
chr9	15031588	15037492	B73:0	
chr9	15037493	15039712	B73:0	
chr9	15039713	15294423	B73:0	
chr9	15294424	15297111	B73:0	
chr9	15297112	15299542	B73:0	
chr9	15299543	15303944	B73:0	
chr9	15303945	15313391	B73:0	
chr9	15313392	15315471	B73:0	
chr9	15315472	15327788	B73:0	
chr9	15327789	15332481	B73:0	
chr9	15332482	15377794	B73:0	
chr9	15377795	15379512	B73:0	
chr9	15379513	15469557	B73:0	
chr9	15469558	15473970	B73:0	
chr9	15473971	15479670	B73:0	
chr9	15479671	15487037	B73:0	
chr9	15487038	15497899	B73:0	
chr9	15497900	15499771	B73:0	
chr9	15499772	15508954	B73:0	
chr9	15508955	15513097	B73:0	
chr9	15513098	15562002	B73:0	
chr9	15562003	15572101	B73:0	
chr9	15572102	15584778	B73:0	
chr9	15584779	15590700	B73:0	
chr9	15590701	15591904	B73:0	
chr9	15591905	15608951	B73:0	
chr9	15608952	15612276	B73:0	
chr9	15612277	15651953	B73:0	
chr9	15651954	15664936	B73:0	
chr9	15664937	15667536	B73:0	
chr9	15667537	15672014	B73:0	
chr9	15672015	15721280	B73:0	
chr9	15721281	15724987	B73:0	
chr9	15724988	15726011	B73:0	
chr9	15726012	15729207	B73:0	
chr9	15729208	15772157	B73:0	
chr9	15772158	15774576	B73:0	
chr9	15774577	15880344	B73:0	
chr9	15880345	15886564	B73:0	
chr9	15886565	15891085	B73:0	
chr9	15891086	15897389	B73:0	
chr9	15897390	15993326	B73:0	
chr9	15993327	15994653	B73:0	
chr9	15994654	15995400	B73:0	
chr9	15995401	15997425	B73:0	
chr9	15997426	16079876	B73:0	
chr9	16079877	16080912	B73:0	
chr9	16080913	16082808	B73:0	
chr9	16082809	16092897	B73:0	
chr9	16092898	16094410	B73:0	
chr9	16094411	16104202	B73:0	
chr9	16104203	16107028	B73:0	
chr9	16107029	16109781	B73:0	
chr9	16109782	16111284	B73:0	
chr9	16111285	16117779	B73:0	
chr9	16117780	16156456	B73:0	
chr9	16156457	16188566	B73:0	
chr9	16188567	16189998	B73:0	
chr9	16189999	16215298	B73:0	
chr9	16215299	16218581	B73:0	
chr9	16218582	16306660	B73:0	
chr9	16306661	16308139	B73:0	
chr9	16308140	16372517	B73:0	
chr9	16372518	16376926	B73:0	
chr9	16376927	16420854	B73:0	
chr9	16420855	16425413	B73:0	
chr9	16425414	16432462	B73:0	
chr9	16432463	16441448	B73:0	
chr9	16441449	16447229	B73:0	
chr9	16447230	16450335	B73:0	
chr9	16450336	16505373	B73:0	
chr9	16505374	16508016	B73:0	
chr9	16508017	16512174	B73:0	
chr9	16512175	16521062	B73:0	
chr9	16521063	16661713	B73:0	
chr9	16661714	16664040	B73:0	
chr9	16664041	16773549	B73:0	
chr9	16773550	16777643	B73:0	
chr9	16777644	16778156	B73:0	
chr9	16778157	16778906	B73:0	
chr9	16778907	16884196	B73:0	
chr9	16884197	16885133	B73:0	
chr9	16885134	16886084	B73:0	
chr9	16886085	16916784	B73:0	
chr9	16916785	16924160	B73:0	
chr9	16924161	16927115	B73:0	
chr9	16927116	16983202	B73:0	
chr9	16983203	16985573	B73:0	
chr9	16985574	17010205	B73:0	
chr9	17010206	17012667	B73:0	
chr9	17012668	17024927	B73:0	
chr9	17024928	17194322	B73:0	
chr9	17194323	17221340	B73:0	
chr9	17221341	17230975	B73:0	
chr9	17230976	17236118	B73:0	
chr9	17236119	17239386	B73:0	
chr9	17239387	17304918	B73:0	
chr9	17304919	17307761	B73:0	
chr9	17307762	17532458	B73:0	
chr9	17532459	17537519	B73:0	
chr9	17537520	17539853	B73:0	
